trade_date,code,ret
2020-09-07,1.0,-0.0015748031496062298
2020-09-07,2230.0,-0.025563496426608046
2020-09-07,600000.0,-0.0073800738007380184
2020-09-08,1.0,0.03864353312302837
2020-09-08,2230.0,0.008462623413258097
2020-09-08,600000.0,0.004956629491945419
2020-09-09,1.0,-0.016704631738800324
2020-09-09,2230.0,-0.0413986013986013
2020-09-09,600000.0,-0.004932182490752002
2020-09-10,1.0,0.010038610038610063
2020-09-10,2230.0,-0.009045812664137842
2020-09-10,600000.0,-0.00619578686493194
2020-09-11,1.0,-0.025229357798165153
2020-09-11,2230.0,0.0041224970553592755
2020-09-11,600000.0,-0.004987531172069737
2020-09-14,1.0,0.02274509803921565
2020-09-14,2230.0,0.009677419354838568
2020-09-14,600000.0,-0.0025062656641604564
2020-09-15,1.0,0.0038343558282210033
2020-09-15,2230.0,0.002033110659308779
2020-09-15,600000.0,-0.005025125628140725
2020-09-16,1.0,0.006875477463712754
2020-09-16,2230.0,0.0014492753623187582
2020-09-16,600000.0,0.0
2020-09-17,1.0,0.009863429438543347
2020-09-17,2230.0,-0.0028943560057885787
2020-09-17,600000.0,-0.0037878787878787845
2020-09-18,1.0,0.037565740045078844
2020-09-18,2230.0,0.015384615384615108
2020-09-18,600000.0,0.013941698352344822
2020-09-21,1.0,-0.01520637219406229
2020-09-21,2230.0,0.006861063464837169
2020-09-21,600000.0,-0.012499999999999956
2020-09-22,1.0,-0.02132352941176463
2020-09-22,2230.0,-0.023850085178875546
2020-09-22,600000.0,-0.017721518987341867
2020-09-23,1.0,0.00450788880540931
2020-09-23,2230.0,0.0005817335660267542
2020-09-23,600000.0,-0.009020618556700999
2020-09-24,1.0,-0.03814510097232604
2020-09-24,2230.0,-0.015988372093023173
2020-09-24,600000.0,-0.016905071521456483
2020-09-25,1.0,0.005443234836703059
2020-09-25,2230.0,0.00206794682422462
2020-09-25,600000.0,-0.003968253968253843
2020-09-28,1.0,0.009280742459396807
2020-09-28,2230.0,-0.01385613207547165
2020-09-28,600000.0,-0.0013280212483400833
2020-09-29,1.0,-0.039080459770115095
2020-09-29,2230.0,0.01315396113602385
2020-09-29,600000.0,-0.003989361702127603
2020-09-30,1.0,0.029505582137161257
2020-09-30,2230.0,-0.006491590439657635
2020-09-30,600000.0,-0.005340453938584733
2020-10-09,1.0,0.0007745933384972759
2020-10-09,2230.0,0.03771903771903751
2020-10-09,600000.0,0.00402684563758382
2020-10-12,1.0,0.05572755417956654
2020-10-12,2230.0,0.016313680595306357
2020-10-12,600000.0,0.022727272727272707
2020-10-13,1.0,0.011730205278592365
2020-10-13,2230.0,0.015488594762038899
2020-10-13,600000.0,-0.0065359477124183885
2020-10-14,1.0,-0.0021739130434783593
2020-10-14,2230.0,-0.006378258458125452
2020-10-14,600000.0,-0.001315789473684159
2020-10-15,1.0,0.038489469862019066
2020-10-15,2230.0,-0.01618755233044933
2020-10-15,600000.0,0.011857707509881354
2020-10-16,1.0,0.03776223776223775
2020-10-16,2230.0,-0.006524822695035404
2020-10-16,600000.0,0.013020833333333481
2020-10-19,1.0,0.025606469002695365
2020-10-19,2230.0,-0.007709880068532349
2020-10-19,600000.0,-0.00899742930591263
2020-10-20,1.0,0.003942181340341522
2020-10-20,2230.0,0.0069064748201439485
2020-10-20,600000.0,-0.00907911802853445
2020-10-21,1.0,0.024214659685863893
2020-10-21,2230.0,-0.023721063160903277
2020-10-21,600000.0,0.015706806282722585
2020-10-22,1.0,-0.022364217252396124
2020-10-22,2230.0,-0.0005854800936766491
2020-10-22,600000.0,-0.006443298969072142
2020-10-23,1.0,0.03725490196078418
2020-10-23,2230.0,0.00029291154071464653
2020-10-23,600000.0,0.006485084306095956
2020-10-26,1.0,-0.027095148078134845
2020-10-26,2230.0,0.016105417276720546
2020-10-26,600000.0,-0.012886597938144284
2020-10-27,1.0,0.0038860103626943143
2020-10-27,2230.0,0.021902017291066223
2020-10-27,600000.0,-0.015665796344647487
2020-10-28,1.0,-0.008387096774193581
2020-10-28,2230.0,0.0547095318668922
2020-10-28,600000.0,-0.010610079575596787
2020-10-29,1.0,0.009108653220559537
2020-10-29,2230.0,0.0032085561497328108
2020-10-29,600000.0,-0.004021447721179627
2020-10-30,1.0,-0.0012894906511927706
2020-10-30,2230.0,-0.002132196162047073
2020-10-30,600000.0,-0.014804845222072593
2020-11-02,1.0,-0.007746933505487497
2020-11-02,2230.0,0.05715811965811968
2020-11-02,600000.0,-0.001366120218579292
2020-11-03,1.0,0.021470396877033116
2020-11-03,2230.0,0.0005053057099546621
2020-11-03,600000.0,0.006839945280437965
2020-11-04,1.0,0.02292993630573248
2020-11-04,2230.0,-0.0040404040404041774
2020-11-04,600000.0,0.005434782608695565
2020-11-05,1.0,-0.038605230386052236
2020-11-05,2230.0,0.012931034482758674
2020-11-05,600000.0,0.002702702702702675
2020-11-06,1.0,-0.0038860103626942033
2020-11-06,2230.0,0.013516896120150168
2020-11-06,600000.0,0.0040431266846361336
2020-11-09,1.0,0.013003901170351106
2020-11-09,2230.0,0.015065448258829273
2020-11-09,600000.0,0.005369127516778427
2020-11-10,1.0,0.01732991014120655
2020-11-10,2230.0,-0.009002433090024464
2020-11-10,600000.0,0.004005340453938411
2020-11-11,1.0,-0.018927444794952564
2020-11-11,2230.0,-0.03265406334397247
2020-11-11,600000.0,0.013297872340425565
2020-11-12,1.0,-0.009646302250803873
2020-11-12,2230.0,0.10152284263959399
2020-11-12,600000.0,-0.017060367454068248
2020-11-13,1.0,-0.03116883116883118
2020-11-13,2230.0,-0.032258064516129004
2020-11-13,600000.0,-0.009345794392523366
2020-11-16,1.0,0.012734584450402098
2020-11-16,2230.0,-0.009761904761904638
2020-11-16,600000.0,0.0121293800539084
2020-11-17,1.0,0.030443414956982107
2020-11-17,2230.0,-0.03221928348160619
2020-11-17,600000.0,0.010652463382157196
2020-11-18,1.0,0.040462427745664664
2020-11-18,2230.0,0.0007453416149068026
2020-11-18,600000.0,0.022397891963109373
2020-11-19,1.0,0.024074074074074137
2020-11-19,2230.0,0.0002482621648460803
2020-11-19,600000.0,0.005154639175257714
2020-11-20,1.0,0.0006027727546715766
2020-11-20,2230.0,0.0007446016381236209
2020-11-20,600000.0,-0.008974358974358942
2020-11-23,1.0,0.04578313253012034
2020-11-23,2230.0,0.0044642857142858094
2020-11-23,600000.0,0.02975420439844756
2020-11-24,1.0,-0.01497695852534553
2020-11-24,2230.0,-0.054567901234567895
2020-11-24,600000.0,-0.006281407035175879
2020-11-25,1.0,-0.01754385964912286
2020-11-25,2230.0,-0.012797074954296161
2020-11-25,600000.0,-0.005056890012642201
2020-11-26,1.0,0.026190476190476097
2020-11-26,2230.0,-0.0071428571428570065
2020-11-26,600000.0,0.021601016518424165
2020-11-27,1.0,0.011600928074246175
2020-11-27,2230.0,0.004529709565680884
2020-11-27,600000.0,0.027363184079602032
2020-11-30,1.0,0.002293577981651307
2020-11-30,2230.0,-0.002122015915119513
2020-11-30,600000.0,-0.016949152542372947
2020-12-01,1.0,0.017734553775743622
2020-12-01,2230.0,0.020733652312599604
2020-12-01,600000.0,0.029556650246305383
2020-12-02,1.0,-0.023608768971332128
2020-12-02,2230.0,-0.002083333333333326
2020-12-02,600000.0,-0.005980861244018976
2020-12-03,1.0,-0.005181347150259086
2020-12-03,2230.0,0.011743215031315257
2020-12-03,600000.0,-0.001203369434416346
2020-12-04,1.0,-0.01388888888888895
2020-12-04,2230.0,-0.017023471756512865
2020-12-04,600000.0,-0.008433734939759074
2020-12-07,1.0,-0.022887323943661997
2020-12-07,2230.0,-0.006559958016268741
2020-12-07,600000.0,-0.021871202916160404
2020-12-08,1.0,-0.012012012012011963
2020-12-08,2230.0,0.0021130480718436484
2020-12-08,600000.0,-0.001242236024844967
2020-12-09,1.0,0.0
2020-12-09,2230.0,-0.021876647337901955
2020-12-09,600000.0,-0.008706467661691475
2020-12-10,1.0,-0.0036474164133737386
2020-12-10,2230.0,0.007814605227701499
2020-12-10,600000.0,-0.01129234629861986
2020-12-11,1.0,-0.007931665649786424
2020-12-11,2230.0,0.010160427807486716
2020-12-11,600000.0,-0.015228426395939132
2020-12-14,1.0,0.022140221402213944
2020-12-14,2230.0,-0.0018528321863420238
2020-12-14,600000.0,0.006443298969072142
2020-12-15,1.0,-0.008423586040914643
2020-12-15,2230.0,0.01564571731636155
2020-12-15,600000.0,-0.005121638924455829
2020-12-16,1.0,0.016383495145630977
2020-12-16,2230.0,-0.0031331592689294308
2020-12-16,600000.0,-0.007722007722007707
2020-12-17,1.0,-0.0035820895522387097
2020-12-17,2230.0,-0.01702462022001039
2020-12-17,600000.0,0.015564202334630295
2020-12-18,1.0,-0.03535050928699823
2020-12-18,2230.0,0.018651745270450215
2020-12-18,600000.0,-0.0012771392081736277
2020-12-21,1.0,-0.00496894409937898
2020-12-21,2230.0,0.032958409625948315
2020-12-21,600000.0,-0.0012787723785167016
2020-12-22,1.0,-0.02372034956304614
2020-12-22,2230.0,-0.03393264117498107
2020-12-22,600000.0,-0.017925736235595346
2020-12-23,1.0,0.006393861892583175
2020-12-23,2230.0,0.0086500655307995
2020-12-23,600000.0,-0.00782268578878742
2020-12-24,1.0,0.016518424396442244
2020-12-24,2230.0,-0.0028586278586278935
2020-12-24,600000.0,0.0
2020-12-25,1.0,-0.01375000000000004
2020-12-25,2230.0,-0.022152723481886794
2020-12-25,600000.0,0.003942181340341522
2020-12-28,1.0,0.05133079847908739
2020-12-28,2230.0,-0.03438166311300661
2020-12-28,600000.0,-0.0013089005235601414
2020-12-29,1.0,0.019288728149487566
2020-12-29,2230.0,0.006348330113165934
2020-12-29,600000.0,-0.005242463958060273
2020-12-30,1.0,0.0017740981667653255
2020-12-30,2230.0,0.020296215030170206
2020-12-30,600000.0,-0.0039525691699605625
2020-12-31,1.0,0.008264462809917106
2020-12-31,2230.0,0.0825268817204301
2020-12-31,600000.0,0.023809523809523947
2021-01-04,1.0,-0.043325526932084246
2021-01-04,2230.0,0.010926247827166558
2021-01-04,600000.0,0.0012919896640826156
2021-01-05,1.0,-0.02631578947368418
2021-01-05,2230.0,0.0316875460574797
2021-01-05,600000.0,-0.001290322580645098
2021-01-06,1.0,0.08736643620364548
2021-01-06,2230.0,-0.013095238095238049
2021-01-06,600000.0,0.018087855297157507
2021-01-07,1.0,0.01965317919075149
2021-01-07,2230.0,0.016887816646562026
2021-01-07,600000.0,-0.0012690355329948444
2021-01-08,1.0,-0.0028344671201814275
2021-01-08,2230.0,0.007117437722420128
2021-01-08,600000.0,0.0025412960609909607
2021-01-11,1.0,0.030130756111427015
2021-01-11,2230.0,-0.004004711425206198
2021-01-11,600000.0,-0.017743979721166037
2021-01-12,1.0,0.034216335540838694
2021-01-12,2230.0,0.03405865657521279
2021-01-12,600000.0,0.011612903225806326
2021-01-13,1.0,-0.016008537886872842
2021-01-13,2230.0,0.04757548032936865
2021-01-13,600000.0,0.007653061224489832
2021-01-14,1.0,-0.028741865509761433
2021-01-14,2230.0,-0.03820960698689957
2021-01-14,600000.0,0.0037974683544304
2021-01-15,1.0,0.04634282523729749
2021-01-15,2230.0,-0.01157775255391591
2021-01-15,600000.0,0.006305170239596647
2021-01-18,1.0,0.09071504802561381
2021-01-18,2230.0,-0.003904455672944507
2021-01-18,600000.0,0.020050125313283207
2021-01-19,1.0,-0.017612524461839696
2021-01-19,2230.0,0.0629467373760666
2021-01-19,600000.0,0.00982800982800991
2021-01-20,1.0,0.006474103585657476
2021-01-20,2230.0,0.008026030368763593
2021-01-20,600000.0,-0.021897810218978297
2021-01-21,1.0,-0.01187530925284519
2021-01-21,2230.0,0.10135571336346039
2021-01-21,600000.0,-0.0012437810945273853
2021-01-22,1.0,-0.01001502253380071
2021-01-22,2230.0,0.0009769441187963412
2021-01-22,600000.0,-0.02241594022415938
2021-01-25,1.0,0.0232675771370765
2021-01-25,2230.0,-0.027327737653718542
2021-01-25,600000.0,-0.008917197452229186
2021-01-26,1.0,-0.005931784478497293
2021-01-26,2230.0,-0.03511940598033314
2021-01-26,600000.0,-0.005141388174807249
2021-01-27,1.0,0.03530581800099464
2021-01-27,2230.0,0.013103161397670648
2021-01-27,600000.0,0.006459948320413522
2021-01-28,1.0,-0.012968299711815567
2021-01-28,2230.0,-0.052555943338123634
2021-01-28,600000.0,-0.00898587933247752
2021-01-29,1.0,0.013625304136252847
2021-01-29,2230.0,0.0
2021-01-29,600000.0,0.03886010362694292
2021-02-01,1.0,0.0700912145943351
2021-02-01,2230.0,0.02470205850487539
2021-02-01,600000.0,0.05985037406483795
2021-02-02,1.0,-0.05697622252130996
2021-02-02,2230.0,0.03066187354620431
2021-02-02,600000.0,-0.02588235294117658
2021-02-03,1.0,0.0794481446241675
2021-02-03,2230.0,-0.1011489536315141
2021-02-03,600000.0,0.004830917874396157
2021-02-04,1.0,-0.01542529748788013
2021-02-04,2230.0,0.020314996576124233
2021-02-04,600000.0,0.0024038461538460343
2021-02-05,1.0,0.014771709937332123
2021-02-05,2230.0,-0.03624161073825516
2021-02-05,600000.0,0.052757793764987904
2021-02-08,1.0,-0.005734450816056613
2021-02-08,2230.0,0.01346332404828221
2021-02-08,600000.0,0.0
2021-02-09,1.0,-0.00976042590949422
2021-02-09,2230.0,0.10146587265231344
2021-02-09,600000.0,-0.004555808656036331
2021-02-10,1.0,-0.03405017921146958
2021-02-10,2230.0,0.10106051154086093
2021-02-10,600000.0,0.0011441647597254523
2021-02-18,1.0,0.02226345083487935
2021-02-18,2230.0,-0.021340887629839544
2021-02-18,600000.0,0.016000000000000014
2021-02-19,1.0,-0.02041742286751358
2021-02-19,2230.0,-0.01582400617522195
2021-02-19,600000.0,0.015748031496062964
2021-02-22,1.0,-0.06808707735062525
2021-02-22,2230.0,0.0009803921568627416
2021-02-22,600000.0,-0.02879291251384275
2021-02-23,1.0,-0.022365805168986008
2021-02-23,2230.0,0.10127326150832516
2021-02-23,600000.0,0.007981755986317118
2021-02-24,1.0,0.01169293340111821
2021-02-24,2230.0,-0.09978655282817506
2021-02-24,600000.0,-0.020361990950226172
2021-02-25,1.0,-0.0035175879396984744
2021-02-25,2230.0,-0.03912270302311793
2021-02-25,600000.0,0.023094688221708903
2021-02-26,1.0,-0.03580433686333828
2021-02-26,2230.0,-0.020974706971005563
2021-02-26,600000.0,-0.02934537246049662
2021-03-01,1.0,0.0036610878661087476
2021-03-01,2230.0,0.0228943499264862
2021-03-01,600000.0,0.0046511627906977715
2021-03-02,1.0,0.010422094841062934
2021-03-02,2230.0,0.007802874743326305
2021-03-02,600000.0,-0.012731481481481621
2021-03-03,1.0,0.07013924703455388
2021-03-03,2230.0,-0.003871230643846757
2021-03-03,600000.0,0.05275498241500598
2021-03-04,1.0,-0.00433734939759034
2021-03-04,2230.0,-0.04070362037226427
2021-03-04,600000.0,-0.0044543429844099425
2021-03-05,1.0,-0.028073572120038803
2021-03-05,2230.0,0.0029850746268655914
2021-03-05,600000.0,-0.0022371364653243075
2021-03-08,1.0,-0.03685258964143423
2021-03-08,2230.0,-0.03465136054421769
2021-03-08,600000.0,-0.012331838565022402
2021-03-09,1.0,-0.03877973112719757
2021-03-09,2230.0,0.013433164501211348
2021-03-09,600000.0,-0.00227014755959154
2021-03-10,1.0,-0.02420656266810106
2021-03-10,2230.0,-0.0032594524119948787
2021-03-10,600000.0,-0.0011376564277587597
2021-03-11,1.0,0.047960308710033095
2021-03-11,2230.0,0.011118378024852937
2021-03-11,600000.0,0.0205011389521641
2021-03-12,1.0,0.011046817464492209
2021-03-12,2230.0,0.04182837429926689
2021-03-12,600000.0,0.0
2021-03-15,1.0,0.00624349635796051
2021-03-15,2230.0,-0.05277317880794696
2021-03-15,600000.0,0.024553571428571397
2021-03-16,1.0,0.0031023784901758056
2021-03-16,2230.0,-0.026218046755516755
2021-03-16,600000.0,-0.0010893246187363426
2021-03-17,1.0,-0.023711340206185483
2021-03-17,2230.0,0.008974646623289173
2021-03-17,600000.0,-0.02071973827699014
2021-03-18,1.0,0.02798310454065467
2021-03-18,2230.0,0.00956193017567264
2021-03-18,600000.0,0.012249443207126953
2021-03-19,1.0,-0.06471494607087813
2021-03-19,2230.0,-0.029515418502202517
2021-03-19,600000.0,-0.04180418041804168
2021-03-22,1.0,0.059308072487644026
2021-03-22,2230.0,0.05288243304584661
2021-03-22,600000.0,0.01148105625717566
2021-03-23,1.0,-0.01658890616899955
2021-03-23,2230.0,-0.02414313429618442
2021-03-23,600000.0,0.0034052213393869213
2021-03-24,1.0,-0.03690036900368998
2021-03-24,2230.0,-0.021206096752816483
2021-03-24,600000.0,-0.011312217194570096
2021-03-25,1.0,0.012041598248494711
2021-03-25,2230.0,0.0004513653802753481
2021-03-25,600000.0,-0.005720823798627039
2021-03-26,1.0,0.02109248242293127
2021-03-26,2230.0,0.06023009248815714
2021-03-26,600000.0,-0.0011507479861909697
2021-03-29,1.0,0.018538135593220373
2021-03-29,2230.0,-0.002553191489361617
2021-03-29,600000.0,-0.016129032258064613
2021-03-30,1.0,0.022880915236609622
2021-03-30,2230.0,0.010878839590443556
2021-03-30,600000.0,0.06206088992974257
2021-03-31,1.0,0.004067107269954073
2021-03-31,2230.0,0.007174509390166728
2021-03-31,600000.0,-0.0022050716648290836
2021-04-01,1.0,-0.011645569620253204
2021-04-01,2230.0,0.005237795935470357
2021-04-01,600000.0,-0.011049723756906271
2021-04-02,1.0,-0.014344262295082011
2021-04-02,2230.0,0.00020842017507294308
2021-04-02,600000.0,-0.014525139664804398
2021-04-06,1.0,0.00935550935550955
2021-04-06,2230.0,0.006251302354657096
2021-04-06,600000.0,-0.006802721088435382
2021-04-07,1.0,-0.002059732234809597
2021-04-07,2230.0,-0.018637399047421788
2021-04-07,600000.0,-0.0057077625570775
2021-04-08,1.0,-0.0041279669762640525
2021-04-08,2230.0,-0.021734543152563846
2021-04-08,600000.0,0.0011481056257174327
2021-04-09,1.0,-0.013471502590673645
2021-04-09,2230.0,-0.010569456427955148
2021-04-09,600000.0,-0.008027522935779796
2021-04-12,1.0,-0.031512605042016695
2021-04-12,2230.0,-0.028122956180510084
2021-04-12,600000.0,0.016184971098265777
2021-04-13,1.0,0.00433839479392617
2021-04-13,2230.0,0.009421265141319024
2021-04-13,600000.0,0.0034129692832765013
2021-04-14,1.0,-0.005939524838012966
2021-04-14,2230.0,0.04266666666666663
2021-04-14,600000.0,-0.019274376417233507
2021-04-15,1.0,-0.016838674633351425
2021-04-15,2230.0,-0.03303495311167959
2021-04-15,600000.0,-0.018497109826589586
2021-04-16,1.0,-0.005524861878453136
2021-04-16,2230.0,0.007273528763500181
2021-04-16,600000.0,0.012956419316843215
2021-04-19,1.0,0.0494444444444444
2021-04-19,2230.0,0.05098468271334777
2021-04-19,600000.0,0.0046511627906977715
2021-04-20,1.0,0.028586553732133257
2021-04-20,2230.0,0.009160941078492524
2021-04-20,600000.0,-0.0092592592592593
2021-04-21,1.0,0.06793618116314981
2021-04-21,2230.0,0.02475758200949052
2021-04-21,600000.0,0.009345794392523477
2021-04-22,1.0,-0.0014457831325301873
2021-04-22,2230.0,-0.0014093013891685047
2021-04-22,600000.0,-0.01736111111111116
2021-04-23,1.0,0.01496138996139007
2021-04-23,2230.0,0.005645161290322553
2021-04-23,600000.0,0.0
2021-04-26,1.0,-0.01664289110794115
2021-04-26,2230.0,-0.002205292702485928
2021-04-26,600000.0,-0.01531213191990588
2021-04-27,1.0,0.0
2021-04-27,2230.0,0.01748040988547306
2021-04-27,600000.0,-0.003588516746411363
2021-04-28,1.0,0.019825918762089056
2021-04-28,2230.0,-0.0007898894154818592
2021-04-28,600000.0,-0.0024009603841536054
2021-04-29,1.0,0.01137980085348489
2021-04-29,2230.0,0.008695652173912993
2021-04-29,600000.0,0.03489771359807459
2021-04-30,1.0,-0.014064697609001309
2021-04-30,2230.0,-0.01312695924764895
2021-04-30,600000.0,-0.05697674418604659
2021-05-06,1.0,0.00998573466476449
2021-05-06,2230.0,-0.019257494540401043
2021-05-06,600000.0,0.006165228113440335
2021-05-07,1.0,0.025894538606403117
2021-05-07,2230.0,-0.025910931174089047
2021-05-07,600000.0,-0.0085784313725491
2021-05-10,1.0,-0.008719596145020603
2021-05-10,2230.0,0.00436408977556102
2021-05-10,600000.0,-0.00988875154511748
2021-05-11,1.0,-0.015277777777777835
2021-05-11,2230.0,0.08710945582453955
2021-05-11,600000.0,0.012484394506866447
2021-05-12,1.0,0.0009402914903620108
2021-05-12,2230.0,0.011229539398553534
2021-05-12,600000.0,0.008631319358816336
2021-05-13,1.0,-0.022545796148426556
2021-05-13,2230.0,-0.009410878976096382
2021-05-13,600000.0,-0.003667481662591565
2021-05-14,1.0,0.02066314271984626
2021-05-14,2230.0,0.013870416112483408
2021-05-14,600000.0,0.012269938650306678
2021-05-17,1.0,0.01318267419962349
2021-05-17,2230.0,-0.004497751124437843
2021-05-17,600000.0,0.00242424242424244
2021-05-18,1.0,0.013940520446096727
2021-05-18,2230.0,0.022213855421686635
2021-05-18,600000.0,0.0012091898428052694
2021-05-19,1.0,-0.013748854262144894
2021-05-19,2230.0,-0.023020257826887658
2021-05-19,600000.0,-0.01207729468599028
2021-05-20,1.0,0.010223048327137496
2021-05-20,2230.0,0.03072573044297844
2021-05-20,600000.0,0.004889975550122383
2021-05-21,1.0,-0.01517939282428693
2021-05-21,2230.0,-0.0199341623994147
2021-05-21,600000.0,-0.008515815085158196
2021-05-24,1.0,-0.0004670714619336991
